,CustomerID,Recency,Frequency,MonetaryValue,Cluster
1550,14443.0,54,98,1400.88,0
1551,14446.0,1,293,1039.58,0
1552,14447.0,19,70,1163.23,0
1553,14448.0,9,20,375.35,0
1554,14449.0,19,258,907.1,0
1555,14450.0,181,40,483.25,0
1556,14451.0,60,109,662.59,0
1557,14452.0,11,62,264.44,0
1558,14453.0,190,22,119.93,0
1559,14456.0,5,977,3047.63,0
1560,14457.0,311,4,113.64,0
1561,14459.0,155,37,1837.92,0
1562,14460.0,110,17,383.34,0
1563,14461.0,148,180,2103.06,0
1564,14462.0,64,246,1965.9,0
1565,14463.0,98,6,529.62,0
1566,14465.0,247,130,1058.62,0
1567,14466.0,29,72,2272.4,0
1568,14467.0,18,90,598.76,0
1569,14470.0,12,43,461.19,0
1570,14472.0,104,281,1936.84,0
1571,14473.0,74,7,234.34000000000003,0
1572,14474.0,43,30,537.71,0
1573,14475.0,72,47,799.82,0
1574,14476.0,257,19,215.7,0
1575,14477.0,20,11,1307.81,0
1576,14479.0,254,18,316.25,0
1577,14480.0,11,13,279.05,0
1578,14481.0,165,30,636.51,0
1579,14482.0,18,144,2068.15,0
1580,14483.0,150,10,129.2,0
1581,14484.0,50,14,321.92,0
1582,14485.0,39,47,165.75,0
1583,14487.0,27,145,1183.58,0
1584,14488.0,51,49,1047.43,0
1585,14489.0,207,30,463.38,0
1586,14491.0,175,17,340.93,0
1587,14493.0,7,123,2362.84,0
1588,14494.0,26,7,139.56,0
1589,14495.0,51,6,123.8,0
1590,14496.0,312,19,538.8100000000001,0
1591,14497.0,301,31,457.47,0
1592,14498.0,43,193,1957.32,0
1593,14499.0,26,194,815.32,0
1594,14500.0,88,7,356.85,0
1595,14501.0,64,12,190.31,0
1596,14502.0,20,631,2351.02,0
1597,14503.0,3,164,3543.26,0
1598,14504.0,47,107,673.26,0
1599,14505.0,17,803,5818.7,0
1600,14506.0,17,316,2012.17,0
1601,14507.0,24,98,1368.18,0
1602,14508.0,22,57,276.42,0
1603,14511.0,11,71,1267.41,0
1604,14512.0,188,23,275.28,0
1605,14513.0,101,18,438.49,0
1606,14514.0,61,73,1055.35,0
1607,14515.0,18,101,2102.09,0
1608,14517.0,33,18,330.45,0
1609,14518.0,64,16,174.37,0
1610,14520.0,2,4,270.6,0
1611,14522.0,24,17,974.54,0
1612,14523.0,108,12,241.09,0
1613,14524.0,32,203,1867.68,0
1614,14525.0,9,298,4221.37,0
1615,14527.0,3,1011,7711.38,0
1616,14528.0,37,18,364.22,0
1617,14529.0,60,229,620.04,0
1618,14530.0,26,216,2925.91,0
1619,14532.0,236,64,932.85,0
1620,14533.0,25,65,1812.62,0
1621,14534.0,3,558,4075.35,0
1622,14535.0,59,333,2841.09,0
1623,14536.0,260,19,171.8,0
1624,14537.0,58,10,355.56,0
1625,14538.0,65,19,388.25,0
1626,14539.0,16,32,537.48,0
1627,14540.0,10,76,996.26,0
1628,14541.0,59,111,1461.65,0
1629,14542.0,186,5,103.25,0
1630,14543.0,4,107,2916.17,0
1631,14544.0,24,114,2024.45,0
1632,14546.0,4,417,2487.02,0
1633,14547.0,4,367,3986.74,0
1634,14548.0,151,4,652.8,0
1635,14549.0,311,56,289.24,0
1636,14550.0,11,48,765.62,0
1637,14551.0,18,10,186.23,0
1638,14552.0,152,58,165.07,0
1639,14553.0,19,113,859.27,0
1640,14554.0,10,216,2381.04,0
1641,14555.0,57,21,324.14,0
1642,14557.0,64,32,0.0,0
1643,14560.0,7,76,2174.18,0
1644,14561.0,76,69,1080.76,0
1645,14562.0,4,446,4709.22,0
1646,14565.0,96,129,3073.77,0
1647,14566.0,111,4,1432.0,0
1648,14567.0,35,34,1524.46,0
1649,14569.0,1,12,227.39,0
1650,14570.0,281,29,218.06,0
1651,14572.0,3,273,2803.69,0
1652,14573.0,180,241,1603.72,0
1653,14576.0,372,1,35.400000000000006,0
1654,14577.0,13,123,859.71,0
1655,14578.0,3,24,168.63,0
1656,14581.0,17,17,138.6,0
1657,14582.0,41,6,114.11,0
1658,14583.0,6,330,1052.55,0
1659,14584.0,169,101,1029.26,0
1660,14585.0,50,29,157.05,0
1661,14586.0,227,27,134.16,0
1662,14587.0,19,384,1598.24,0
1663,14589.0,372,3,39.75,0
1664,14591.0,15,197,1447.14,0
1665,14592.0,35,164,570.46,0
1666,14593.0,22,152,617.99,0
1667,14594.0,7,53,379.83,0
1668,14595.0,20,102,1740.6,0
1669,14597.0,11,55,883.15,0
1670,14598.0,44,50,221.97,0
1671,14600.0,306,25,393.33,0
1672,14601.0,11,7,213.96,0
1673,14603.0,275,2,660.0,0
1674,14606.0,1,2782,11713.85,0
1675,14607.0,16,114,11341.1,0
1676,14608.0,4,20,1785.15,0
1677,14609.0,72,4,601.56,0
1678,14616.0,243,3,406.08,0
1679,14618.0,9,17,538.59,0
1680,14619.0,239,22,379.51,0
1681,14620.0,204,30,393.28,0
1682,14621.0,1,96,1765.76,0
1683,14622.0,185,21,320.58000000000004,0
1684,14623.0,32,135,869.35,0
1685,14624.0,57,13,225.85,0
1686,14625.0,185,57,848.48,0
1687,14626.0,9,126,2757.07,0
1688,14627.0,312,5,-21.85,0
1689,14628.0,91,24,671.96,0
1690,14629.0,4,153,939.21,0
1691,14631.0,51,41,1006.98,0
1692,14632.0,263,8,114.56,0
1693,14633.0,266,20,344.90000000000003,0
1694,14636.0,36,28,609.85,0
1695,14638.0,51,16,443.6,0
1696,14639.0,52,175,2952.34,0
1697,14640.0,16,113,2042.15,0
1698,14641.0,22,7,110.46,0
1699,14642.0,59,2,96.12,0
1700,14643.0,170,34,668.61,0
1701,14644.0,9,29,780.46,0
1702,14645.0,157,30,597.09,0
1703,14646.0,2,2085,279489.02,1
1704,14647.0,201,30,243.22,0
1705,14649.0,5,199,1417.29,0
1706,14651.0,67,102,654.6,0
1707,14652.0,77,29,114.18,0
1708,14653.0,1,237,1947.55,0
1709,14655.0,4,50,1930.15,0
1710,14656.0,169,80,291.05,0
1711,14657.0,18,127,838.27,0
1712,14658.0,5,29,247.15,0
1713,14659.0,9,259,2456.53,0
1714,14660.0,87,30,285.74,0
1715,14661.0,27,4,107.95,0
1716,14662.0,29,168,771.17,0
1717,14664.0,20,99,637.89,0
1718,14665.0,61,117,1258.38,0
1719,14666.0,24,14,195.25,0
1720,14667.0,11,576,9231.2,0
1721,14669.0,242,170,1269.99,0
1722,14670.0,280,132,411.53,0
1723,14672.0,235,61,765.55,0
1724,14673.0,3,74,1736.4,0
1725,14675.0,16,102,604.75,0
1726,14676.0,31,44,2543.24,0
1727,14679.0,372,1,-2.55,0
1728,14680.0,25,320,26932.34,0
1729,14681.0,71,7,498.95,0
1730,14682.0,188,2,52.0,0
1731,14684.0,26,421,1236.28,0
1732,14687.0,107,15,628.38,0
1733,14688.0,8,359,5107.38,0
1734,14689.0,209,13,112.8,0
1735,14690.0,44,54,358.61,0
1736,14691.0,31,71,2114.33,0
1737,14692.0,137,69,582.05,0
1738,14693.0,265,8,172.9,0
1739,14696.0,4,133,2070.97,0
1740,14697.0,218,22,188.61,0
1741,14698.0,2,210,1250.76,0
1742,14699.0,214,8,109.13,0
1743,14700.0,32,115,2235.3,0
1744,14701.0,11,350,2486.2200000000003,0
1745,14702.0,1,348,3250.64,0
1746,14703.0,15,22,318.17,0
1747,14704.0,11,415,1546.91,0
1748,14705.0,199,1,179.0,0
1749,14708.0,3,29,1096.67,0
1750,14709.0,15,197,4911.14,0
1751,14710.0,14,139,606.13,0
1752,14711.0,10,359,2838.2,0
1753,14712.0,29,25,917.07,0
1754,14713.0,9,341,2664.26,0
1755,14714.0,24,10,160.19,0
1756,14715.0,25,71,867.38,0
1757,14716.0,43,55,329.68,0
1758,14719.0,2,238,1592.18,0
1759,14720.0,6,37,663.81,0
1760,14722.0,147,29,187.92,0
1761,14723.0,10,278,1158.3,0
1762,14725.0,25,52,718.08,0
1763,14727.0,274,10,268.58,0
1764,14729.0,374,71,313.49,0
1765,14730.0,1,501,2005.06,0
1766,14731.0,47,45,380.02,0
1767,14732.0,8,149,2686.34,0
1768,14733.0,9,216,9451.54,0
1769,14735.0,4,205,5807.6900000000005,0
1770,14737.0,4,17,1164.55,0
1771,14738.0,39,56,1289.94,0
1772,14739.0,2,61,3899.1,0
1773,14740.0,191,93,1423.21,0
1774,14741.0,12,59,1400.34,0
1775,14744.0,16,28,1088.53,0
1776,14745.0,113,70,1167.16,0
1777,14747.0,248,19,294.3,0
1778,14748.0,29,92,1311.79,0
1779,14752.0,44,5,389.64,0
1780,14753.0,87,30,563.15,0
1781,14754.0,45,41,638.05,0
1782,14755.0,10,237,4965.38,0
1783,14756.0,15,38,738.96,0
1784,14757.0,75,19,420.5,0
1785,14758.0,145,71,1484.06,0
1786,14759.0,5,102,1625.97,0
1787,14760.0,294,7,53.8,0
1788,14761.0,59,11,255.9,0
1789,14762.0,264,21,300.52,0
1790,14764.0,44,7,250.55,0
1791,14765.0,29,39,254.11,0
1792,14766.0,8,137,2423.07,0
1793,14768.0,17,6,139.5,0
1794,14769.0,3,1094,10641.6,0
1795,14770.0,232,52,876.42,0
1796,14772.0,112,9,139.26,0
1797,14775.0,58,60,1011.9,0
1798,14776.0,51,134,2195.58,0
1799,14777.0,4,3,-17.45,0
1800,14778.0,127,35,730.86,0
1801,14779.0,281,41,386.15,0
1802,14780.0,55,27,447.68,0
1803,14782.0,320,6,200.1,0
1804,14784.0,26,15,289.99,0
1805,14785.0,10,3,77.4,0
1806,14788.0,7,30,679.4399999999999,0
1807,14789.0,29,6,197.64,0
1808,14790.0,17,46,745.06,0
1809,14792.0,64,4,0.0,0
1810,14793.0,4,15,214.14,0
1811,14794.0,3,82,1272.11,0
1812,14795.0,166,6,131.45000000000002,0
1813,14796.0,1,1165,7839.51,0
1814,14798.0,53,12,173.74,0
1815,14799.0,51,13,157.7,0
1816,14800.0,48,392,4236.34,0
1817,14801.0,61,59,193.14,0
1818,14803.0,162,44,845.55,0
1819,14804.0,9,12,353.27,0
1820,14805.0,15,47,554.65,0
1821,14806.0,75,11,193.39,0
1822,14808.0,40,256,2175.37,0
1823,14810.0,41,255,2087.88,0
1824,14813.0,370,30,155.43,0
1825,14815.0,37,53,778.5,0
1826,14816.0,197,4,271.85,0
1827,14817.0,200,63,1110.34,0
1828,14818.0,74,48,657.8,0
1829,14819.0,64,13,272.07,0
1830,14820.0,21,29,507.29,0
1831,14821.0,367,2,48.8,0
1832,14823.0,180,70,321.43,0
1833,14824.0,10,29,1127.71,0
1834,14825.0,4,121,2226.91,0
1835,14828.0,197,17,2139.76,0
1836,14829.0,29,45,644.65,0
1837,14830.0,53,40,197.13,0
1838,14834.0,18,70,1698.35,0
1839,14836.0,10,6,102.45,0
1840,14837.0,90,110,1641.2,0
1841,14840.0,268,4,62.85,0
1842,14841.0,53,138,3295.76,0
1843,14842.0,35,158,2456.8,0
1844,14844.0,64,130,3189.81,0
1845,14847.0,149,13,309.4,0
1846,14849.0,22,392,7904.28,0
1847,14850.0,312,22,278.15,0
1848,14851.0,23,28,511.35,0
1849,14852.0,58,143,2836.69,0
1850,14853.0,9,10,463.05,0
1851,14854.0,78,131,2749.89,0
1852,14855.0,119,20,645.65,0
1853,14856.0,36,66,1311.38,0
1854,14857.0,60,61,1165.65,0
1855,14859.0,13,59,1352.04,0
1856,14860.0,9,12,168.62,0
1857,14861.0,52,6,125.79,0
1858,14862.0,26,48,841.1999999999999,0
1859,14863.0,29,11,266.76,0
1860,14865.0,7,4,52.2,0
1861,14866.0,11,103,14197.45,0
1862,14867.0,186,37,701.33,0
1863,14868.0,3,147,2939.64,0
1864,14869.0,4,72,721.95,0
1865,14870.0,262,13,327.25,0
1866,14871.0,3,98,522.38,0
1867,14873.0,210,28,519.68,0
1868,14875.0,9,50,1448.72,0
1869,14878.0,13,124,1485.54,0
1870,14880.0,77,47,706.19,0
1871,14881.0,20,17,255.4,0
1872,14882.0,27,11,589.7,0
1873,14883.0,19,54,756.64,0
1874,14885.0,132,15,765.3199999999999,0
1875,14886.0,253,18,364.8,0
1876,14887.0,79,6,1862.0,0
1877,14888.0,207,20,369.2,0
1878,14889.0,336,10,135.9,0
1879,14890.0,254,7,125.65,0
1880,14891.0,148,33,554.38,0
1881,14893.0,10,73,1237.85,0
1882,14894.0,85,23,655.75,0
1883,14895.0,8,506,11020.26,0
1884,14896.0,205,43,468.77,0
1885,14897.0,8,55,1366.38,0
1886,14898.0,23,119,1228.32,0
1887,14901.0,11,98,1414.99,0
1888,14902.0,21,24,314.11,0
1889,14903.0,21,364,2744.48,0
1890,14904.0,2,69,1025.44,0
1891,14905.0,154,18,599.9,0
1892,14907.0,3,168,3478.85,0
1893,14908.0,74,9,277.8,0
1894,14910.0,3,35,389.86,0
1895,14911.0,1,5903,132572.62,1
1896,14912.0,17,28,841.52,0
1897,14913.0,36,87,1227.43,0
1898,14915.0,86,13,258.83,0
1899,14916.0,71,79,1264.84,0
1900,14918.0,116,45,1610.15,0
1901,14920.0,213,57,977.77,0
1902,14921.0,30,78,1316.07,0
1903,14923.0,51,44,749.1,0
1904,14924.0,246,10,310.05,0
1905,14929.0,32,11,223.88,0
1906,14930.0,109,128,2372.86,0
1907,14931.0,5,42,964.68,0
1908,14932.0,366,17,363.53,0
1909,14934.0,73,88,1888.84,0
1910,14935.0,297,10,1784.71,0
1911,14936.0,9,366,8117.42,0
1912,14937.0,57,35,1617.63,0
1913,14944.0,30,172,5842.95,0
1914,14946.0,14,3,100.9,0
1915,14947.0,72,14,290.82,0
1916,14948.0,23,64,1066.57,0
1917,14950.0,9,20,361.25,0
1918,14951.0,79,20,311.69,0
1919,14952.0,46,149,7912.79,0
1920,14953.0,25,55,289.82,0
1921,14954.0,12,85,336.17,0
1922,14957.0,253,12,58.49,0
1923,14958.0,147,42,499.68,0
1924,14959.0,59,61,684.97,0
1925,14960.0,8,27,221.27,0
1926,14961.0,11,317,7006.58,0
1927,14962.0,271,5,126.7,0
1928,14963.0,10,198,1487.8,0
1929,14964.0,247,13,206.21,0
1930,14965.0,96,83,599.0,0
1931,14966.0,15,38,191.32,0
1932,14967.0,50,6,463.8,0
1933,14968.0,30,37,147.59,0
1934,14970.0,68,34,1592.06,0
1935,14971.0,35,160,1116.57,0
1936,14972.0,128,18,114.77,0
1937,14973.0,107,32,1314.45,0
1938,14974.0,37,21,114.39,0
1939,14975.0,57,11,279.94,0
1940,14976.0,57,73,765.86,0
1941,14978.0,72,216,1931.42,0
1942,14981.0,246,8,102.12,0
1943,14984.0,19,41,213.27,0
1944,14985.0,198,87,296.75,0
1945,14987.0,16,4,326.4,0
1946,14988.0,212,40,334.54,0
1947,14995.0,39,61,233.23,0
1948,14997.0,46,27,540.98,0
1949,14998.0,170,75,429.87,0
1950,15000.0,48,77,490.52,0
1951,15002.0,116,115,1641.76,0
1952,15004.0,147,158,1246.32,0
1953,15005.0,16,1160,6180.49,0
1954,15006.0,51,144,502.09,0
1955,15007.0,159,12,156.91,0
1956,15009.0,12,182,1261.78,0
1957,15010.0,36,20,308.94,0
1958,15012.0,54,128,423.04,0
1959,15014.0,43,35,260.17,0
1960,15016.0,173,20,170.04,0
1961,15017.0,34,20,125.58,0
1962,15018.0,39,32,456.26,0
1963,15019.0,267,70,266.0,0
1964,15021.0,9,479,1872.28,0
1965,15022.0,12,135,905.04,0
1966,15023.0,3,563,6763.16,0
1967,15024.0,10,155,1661.33,0
1968,15025.0,33,72,377.01,0
1969,15026.0,80,61,469.0,0
1970,15027.0,31,37,1051.95,0
1971,15028.0,8,48,627.13,0
1972,15030.0,72,7,518.28,0
1973,15031.0,4,111,668.14,0
1974,15032.0,256,55,4464.1,0
1975,15033.0,5,513,2571.02,0
1976,15034.0,16,400,4277.66,0
1977,15035.0,90,27,252.73,0
1978,15036.0,72,127,465.55,0
1979,15038.0,43,133,665.59,0
1980,15039.0,10,1508,19786.44,0
1981,15041.0,170,67,180.35,0
1982,15042.0,199,5,135.93,0
1983,15043.0,31,3,537.0,0
1984,15044.0,19,461,7629.38,0
1985,15045.0,152,13,633.66,0
1986,15046.0,9,207,5064.01,0
1987,15047.0,270,22,343.62,0
1988,15048.0,65,98,380.57,0
1989,15049.0,274,3,121.17000000000002,0
1990,15050.0,25,80,1727.17,0
1991,15051.0,23,143,1391.61,0
1992,15052.0,319,30,215.78,0
1993,15053.0,5,71,697.79,0
1994,15054.0,12,114,302.1,0
1995,15057.0,275,25,1489.5,0
1996,15058.0,25,276,2124.99,0
1997,15059.0,41,239,1325.82,0
1998,15060.0,8,121,303.09,0
1999,15061.0,4,410,54228.74,0
2000,15062.0,71,57,987.86,0
2001,15063.0,213,5,370.8,0
2002,15065.0,38,158,3135.98,0
2003,15066.0,32,53,760.59,0
2004,15067.0,78,82,1744.76,0
2005,15068.0,46,104,553.36,0
2006,15069.0,179,70,1109.53,0
2007,15070.0,373,1,106.2,0
2008,15071.0,94,26,982.07,0
2009,15073.0,10,76,612.43,0
2010,15074.0,105,42,748.87,0
2011,15075.0,78,27,773.03,0
2012,15076.0,173,49,880.85,0
2013,15078.0,7,451,9623.35,0
2014,15079.0,213,48,893.66,0
2015,15081.0,22,35,487.35,0
2016,15083.0,257,5,88.2,0
2017,15087.0,282,15,306.94,0
2018,15088.0,21,60,1140.27,0
2019,15089.0,10,145,2420.84,0
2020,15090.0,308,23,381.32,0
2021,15091.0,54,31,476.96,0
2022,15092.0,215,26,457.81,0
2023,15093.0,18,112,4410.14,0
2024,15095.0,104,49,1364.7,0
2025,15096.0,43,11,219.39,0
2026,15097.0,4,25,248.08,0
2027,15098.0,182,5,649.5,0
2028,15099.0,84,23,410.48,0
2029,15100.0,330,6,635.1,0
2030,15101.0,9,9,310.03,0
2031,15103.0,31,35,703.36,0
2032,15104.0,167,71,1002.54,0
2033,15105.0,18,101,2298.93,0
2034,15106.0,18,102,1407.73,0
2035,15107.0,311,20,247.66,0
2036,15108.0,142,61,1291.75,0
2037,15109.0,241,31,463.75,0
2038,15110.0,24,40,970.25,0
2039,15111.0,29,84,1567.48,0
2040,15113.0,10,101,3439.41,0
2041,15114.0,30,197,2760.56,0
2042,15115.0,18,21,340.11,0
2043,15116.0,18,45,1352.75,0
2044,15117.0,15,80,1550.13,0
2045,15118.0,134,1,244.8,0
2046,15119.0,246,14,266.4,0
2047,15120.0,130,22,343.82,0
2048,15121.0,50,28,457.72,0
2049,15122.0,85,87,1612.13,0
2050,15123.0,7,106,2199.31,0
2051,15124.0,23,15,184.19,0
2052,15125.0,25,140,11117.05,0
2053,15127.0,66,16,406.53,0
2054,15128.0,60,111,1419.54,0
2055,15129.0,50,84,3447.4,0
2056,15130.0,170,22,330.11,0
2057,15132.0,18,52,977.93,0
2058,15133.0,128,29,982.42,0
2059,15134.0,15,73,1387.99,0
2060,15135.0,233,10,127.15,0
2061,15136.0,3,69,1282.45,0
2062,15139.0,240,13,178.96,0
2063,15140.0,52,81,2350.0,0
2064,15142.0,46,26,498.74,0
2065,15143.0,226,14,259.45,0
2066,15144.0,8,218,6530.04,0
2067,15145.0,4,67,1194.73,0
2068,15146.0,165,95,1313.66,0
2069,15147.0,219,29,608.65,0
2070,15148.0,11,20,301.29,0
2071,15149.0,134,23,520.8000000000001,0
2072,15150.0,17,344,5303.97,0
2073,15152.0,10,278,4684.24,0
2074,15153.0,31,22,329.25,0
2075,15154.0,74,92,240.27,0
2076,15156.0,1,55,961.49,0
2077,15157.0,4,133,1869.5,0
2078,15158.0,45,7,401.4,0
2079,15159.0,2,720,18573.68,0
2080,15160.0,357,4,158.16,0
2081,15163.0,18,29,304.47,0
2082,15164.0,69,103,843.05,0
2083,15165.0,373,27,487.75,0
2084,15167.0,321,41,163.0,0
2085,15168.0,26,5,106.56,0
2086,15171.0,325,7,1034.5,0
2087,15172.0,9,110,1624.05,0
2088,15174.0,323,11,135.75,0
2089,15175.0,72,23,224.14,0
2090,15178.0,260,3,40.5,0
2091,15179.0,18,95,2186.2,0
2092,15180.0,367,6,87.5,0
2093,15181.0,66,18,680.28,0
2094,15182.0,154,29,622.85,0
2095,15184.0,29,63,406.76,0
2096,15185.0,70,21,310.62,0
2097,15186.0,14,19,411.41,0
2098,15187.0,2,93,4670.08,0
2099,15189.0,1,232,15802.14,0
2100,15192.0,120,51,1044.32,0
2101,15193.0,61,19,499.32,0
2102,15194.0,3,326,7521.17,0
2103,15195.0,3,1,3861.0,0
2104,15197.0,9,36,656.44,0
2105,15198.0,92,10,193.64,0
2106,15199.0,59,13,1268.7,0
2107,15201.0,79,97,927.84,0
2108,15203.0,26,142,1827.8,0
2109,15204.0,357,9,316.58,0
2110,15205.0,85,38,648.8299999999999,0
2111,15206.0,10,9,420.3,0
2112,15208.0,1,43,867.62,0
2113,15210.0,225,20,331.18,0
2114,15211.0,60,52,894.4100000000001,0
2115,15212.0,239,7,88.94999999999999,0
2116,15213.0,319,25,325.05,0
2117,15214.0,2,110,1661.44,0
2118,15215.0,45,43,615.99,0
2119,15216.0,88,2,96.6,0
2120,15218.0,11,166,5756.89,0
2121,15219.0,176,9,305.75,0
2122,15220.0,52,119,1758.92,0
2123,15221.0,366,11,114.1,0
2124,15222.0,319,5,585.0,0
2125,15223.0,226,32,454.9,0
2126,15224.0,358,16,310.48,0
2127,15225.0,234,23,409.4,0
2128,15226.0,311,8,154.41,0
2129,15227.0,37,58,1219.4,0
2130,15228.0,66,126,3376.96,0
2131,15230.0,239,23,429.6,0
2132,15232.0,113,31,612.06,0
2133,15234.0,277,14,197.0,0
2134,15235.0,218,143,2247.51,0
2135,15236.0,299,15,321.05,0
2136,15237.0,2,99,1412.32,0
2137,15238.0,29,52,1056.54,0
2138,15239.0,10,52,764.34,0
2139,15240.0,45,83,1685.57,0
2140,15241.0,67,111,1738.59,0
2141,15243.0,74,22,316.68,0
2142,15244.0,65,34,631.57,0
2143,15245.0,134,89,2515.84,0
2144,15246.0,238,33,514.15,0
2145,15247.0,122,6,356.0,0
2146,15249.0,32,358,6657.36,0
2147,15251.0,9,121,10327.11,0
2148,15252.0,36,44,740.78,0
2149,15253.0,16,55,915.3,0
2150,15254.0,127,18,300.36,0
2151,15255.0,67,47,890.85,0
2152,15256.0,149,6,98.45,0
2153,15257.0,281,8,232.15,0
2154,15258.0,169,34,623.16,0
2155,15260.0,100,78,1780.77,0
2156,15261.0,135,19,254.82,0
2157,15262.0,324,10,178.95000000000002,0
2158,15263.0,107,12,156.51,0
2159,15264.0,64,23,393.74,0
2160,15265.0,151,82,1506.12,0
2161,15266.0,338,6,119.3,0
2162,15267.0,22,11,1717.36,0
2163,15269.0,24,2,408.8,0
2164,15270.0,16,48,2298.2,0
2165,15271.0,7,275,2485.82,0
2166,15272.0,57,63,721.94,0
2167,15274.0,4,47,716.57,0
2168,15275.0,31,42,609.19,0
2169,15276.0,66,52,135.31,0
2170,15277.0,47,12,255.9,0
2171,15279.0,355,21,277.41,0
2172,15280.0,172,16,113.12,0
2173,15281.0,59,150,2239.9500000000003,0
2174,15286.0,50,3,240.55,0
2175,15287.0,22,21,485.24,0
2176,15288.0,43,88,2306.52,0
2177,15289.0,29,59,935.1,0
2178,15290.0,5,212,7803.769999999999,0
2179,15291.0,26,109,4596.51,0
2180,15292.0,201,25,180.94,0
2181,15296.0,44,200,3610.31,0
2182,15297.0,10,41,635.04,0
2183,15298.0,2,194,3774.1,0
2184,15299.0,67,12,3787.09,0
2185,15300.0,64,28,496.44,0
2186,15301.0,51,247,5028.12,0
2187,15303.0,290,31,574.02,0
2188,15304.0,61,26,680.3,0
2189,15306.0,64,58,1174.35,0
2190,15307.0,96,12,205.3,0
2191,15308.0,271,21,302.27,0
2192,15311.0,1,2491,59419.34,0
2193,15312.0,75,48,921.1,0
2194,15313.0,110,1,52.0,0
2195,15314.0,199,24,327.97,0
2196,15315.0,64,38,551.54,0
2197,15316.0,327,1,165.0,0
2198,15318.0,4,33,312.62,0
2199,15319.0,284,16,204.5,0
2200,15320.0,44,36,267.13,0
2201,15321.0,49,106,2650.73,0
2202,15322.0,64,49,602.97,0
2203,15325.0,104,49,162.29,0
2204,15326.0,334,29,311.71,0
2205,15327.0,53,10,208.75,0
2206,15329.0,35,62,1005.5,0
2207,15330.0,32,13,714.96,0
2208,15332.0,366,35,1661.06,0
2209,15333.0,208,16,1028.56,0
2210,15334.0,157,99,351.67,0
2211,15335.0,54,36,173.97,0
2212,15339.0,66,88,557.57,0
2213,15341.0,81,17,2020.52,0
2214,15342.0,116,26,391.76,0
2215,15343.0,87,21,364.5,0
2216,15344.0,1,32,476.58,0
2217,15345.0,35,23,367.69,0
2218,15346.0,333,17,252.42,0
2219,15347.0,366,5,201.6,0
2220,15348.0,72,9,158.04,0
2221,15349.0,158,72,473.81,0
2222,15350.0,373,5,115.65,0
2223,15351.0,12,233,1862.14,0
2224,15353.0,255,63,777.02,0
2225,15355.0,29,14,277.05,0
2226,15356.0,31,519,2766.5,0
2227,15358.0,5,561,8234.8,0
2228,15360.0,40,13,427.93,0
2229,15361.0,362,7,418.92,0
2230,15363.0,241,17,318.05,0
2231,15364.0,96,29,913.19,0
2232,15365.0,26,151,1330.45,0
2233,15366.0,75,44,602.51,0
2234,15367.0,57,96,1867.69,0
2235,15368.0,21,4,446.94000000000005,0
2236,15369.0,144,1,-1592.49,0
2237,15370.0,41,95,2360.55,0
2238,15372.0,137,27,2007.4,0
2239,15373.0,8,137,2213.11,0
2240,15374.0,129,3,168.0,0
2241,15376.0,40,117,1233.36,0
2242,15379.0,169,196,3631.89,0
2243,15380.0,9,37,1682.36,0
2244,15381.0,214,8,596.85,0
2245,15382.0,15,306,5927.86,0
2246,15384.0,170,43,635.76,0
2247,15385.0,40,12,316.88,0
2248,15386.0,186,31,394.14,0
2249,15388.0,270,10,140.54,0
2250,15389.0,172,1,500.0,0
2251,15392.0,5,85,1515.73,0
2252,15393.0,16,12,231.86,0
2253,15394.0,10,85,2183.54,0
2254,15395.0,326,7,107.45,0
2255,15396.0,113,14,288.18,0
2256,15397.0,290,6,94.0,0
2257,15398.0,16,74,1339.63,0
2258,15399.0,1,50,815.77,0
2259,15400.0,92,13,666.7,0
2260,15402.0,149,42,626.77,0
2261,15405.0,189,8,349.1,0
2262,15406.0,18,58,426.61,0
2263,15407.0,34,153,1056.44,0
2264,15408.0,264,34,267.18,0
2265,15410.0,84,122,3450.84,0
2266,15411.0,26,100,1346.38,0
2267,15412.0,171,10,190.53,0
2268,15414.0,10,39,774.9000000000001,0
2269,15415.0,313,48,572.8100000000001,0
2270,15416.0,65,193,3974.37,0
2271,15417.0,85,28,508.8,0
2272,15419.0,25,8,135.86,0
2273,15421.0,59,53,950.36,0
2274,15422.0,323,6,97.7,0
2275,15423.0,38,2,43.5,0
2276,15424.0,254,17,383.34,0
2277,15426.0,19,300,1429.9,0
2278,15427.0,33,306,1483.14,0
2279,15428.0,15,6,93.78,0
2280,15429.0,27,83,364.9,0
2281,15432.0,23,10,171.19,0
2282,15433.0,79,53,417.87,0
2283,15434.0,8,59,997.48,0
2284,15435.0,22,29,149.29,0
2285,15436.0,12,329,1122.53,0
2286,15437.0,262,45,200.16,0
2287,15438.0,131,25,156.57999999999998,0
2288,15440.0,55,62,383.68,0
2289,15442.0,249,2,594.0,0
2290,15443.0,2,385,3212.16,0
2291,15444.0,9,219,1418.26,0
2292,15445.0,264,5,113.5,0
2293,15447.0,331,9,155.17,0
2294,15448.0,313,28,494.64,0
2295,15449.0,26,62,971.22,0
2296,15450.0,30,30,429.84,0
2297,15452.0,30,58,538.73,0
2298,15453.0,2,286,1388.37,0
2299,15454.0,362,25,179.1,0
2300,15456.0,283,60,447.22,0
2301,15457.0,262,58,237.07,0
2302,15458.0,25,7,161.64,0
2303,15460.0,354,58,216.76,0
2304,15462.0,94,11,234.6,0
